datetime,open,high,low,close,symbol
2025-06-19 00:02:00,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:01,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:02,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:03,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:04,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:05,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:06,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:07,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:08,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:09,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:10,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:11,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:12,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:13,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:14,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:15,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:16,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:17,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:18,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:19,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:20,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:21,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:22,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:23,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:24,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:25,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:26,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:27,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:28,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:29,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:30,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:31,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:32,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:33,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:34,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:35,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:36,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:37,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:38,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:39,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:40,60.939,60.939,60.939,60.939,GBP/MUR
2025-06-19 00:02:41,60.939,60.939,60.939,60.939,GBP/MUR
