datetime,open,high,low,close,symbol
2025-06-17 00:02:00,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:01,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:02,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:03,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:04,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:05,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:06,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:07,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:08,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:09,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:10,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:11,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:12,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:13,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:14,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:15,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:16,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:17,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:18,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:19,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:20,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:21,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:22,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:23,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:24,4.5363,4.5363,4.5363,4.5363,CHF/AED
2025-06-17 00:02:25,4.5363,4.5363,4.5363,4.5363,CHF/AED
