datetime,open,high,low,close,symbol
2025-06-17 00:12:00,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:01,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:02,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:03,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:04,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:05,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:06,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:07,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:08,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:09,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:10,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:11,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:12,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:13,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:14,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:15,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:16,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:17,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:18,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:19,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:20,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:21,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:22,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:23,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:24,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:25,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:26,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:27,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:28,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:29,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:30,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:31,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:32,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:33,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:34,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:35,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:36,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:37,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:38,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:39,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:40,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:41,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:42,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:43,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:44,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:45,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:46,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:47,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:48,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:49,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:50,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:51,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:52,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:53,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:54,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:55,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:56,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:57,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:58,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:12:59,7.241,7.241,7.241,7.241,ZAR/KES
2025-06-17 00:17:00,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:01,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:02,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:03,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:04,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:05,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:06,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:07,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:08,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:09,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:10,7.24,7.24,7.24,7.24,ZAR/KES
2025-06-17 00:17:11,7.24,7.24,7.24,7.24,ZAR/KES
