datetime,open,high,low,close,symbol
2025-06-17 00:00:00,0.73796928,0.73827976,0.73781133,0.73784941,CAD/USD
2025-06-17 00:01:00,0.73786581,0.73822534,0.73782223,0.73811632,CAD/USD
2025-06-17 00:02:00,0.73795837,0.73822534,0.73787123,0.73789841,CAD/USD
2025-06-17 00:03:00,0.73791480,0.73811632,0.73776233,0.73794746,CAD/USD
2025-06-17 00:04:00,0.73792571,0.73838884,0.73789841,0.73819804,CAD/USD
2025-06-17 00:05:00,0.73820353,0.73838884,0.73800737,0.73811632,CAD/USD
2025-06-17 00:06:00,0.73827976,0.73844337,0.73809451,0.73844337,CAD/USD
2025-06-17 00:07:00,0.73822534,0.73844337,0.73821443,0.73822534,CAD/USD
2025-06-17 00:08:00,0.73824161,0.73849791,0.73821443,0.73829615,CAD/USD
2025-06-17 00:09:00,0.73827976,0.73860699,0.73822534,0.73834521,CAD/USD
2025-06-17 00:10:00,0.73831254,0.73860699,0.73816538,0.73820353,CAD/USD
2025-06-17 00:11:00,0.73820353,0.73844337,0.73814899,0.73820895,CAD/USD
2025-06-17 00:12:00,0.73822534,0.73855245,0.73819804,0.73844337,CAD/USD
2025-06-17 00:13:00,0.73828524,0.73855245,0.73824710,0.73836160,CAD/USD
2025-06-17 00:14:00,0.73836702,0.73860699,0.73819262,0.73819804,CAD/USD
2025-06-17 00:15:00,0.73819804,0.73860699,0.73814356,0.73844337,CAD/USD
2025-06-17 00:16:00,0.73830706,0.73860699,0.73828524,0.73839426,CAD/USD
2025-06-17 00:17:00,0.73841614,0.73866153,0.73827440,0.73835069,CAD/USD
2025-06-17 00:18:00,0.73833430,0.73871607,0.73832345,0.73847604,CAD/USD
2025-06-17 00:19:00,0.73866153,0.73871607,0.73839974,0.73847061,CAD/USD
2025-06-17 00:20:00,0.73846519,0.73866153,0.73832881,0.73837250,CAD/USD
2025-06-17 00:21:00,0.73835069,0.73866153,0.73833978,0.73855245,CAD/USD
2025-06-17 00:22:00,0.73842156,0.73866153,0.73833978,0.73843247,CAD/USD
2025-06-17 00:23:00,0.73843789,0.73866153,0.73822534,0.73825258,CAD/USD
2025-06-17 00:24:00,0.73822534,0.73860699,0.73822534,0.73826891,CAD/USD
2025-06-17 00:25:00,0.73825258,0.73855245,0.73806185,0.73807275,CAD/USD
2025-06-17 00:26:00,0.73809999,0.73833430,0.73800194,0.73806185,CAD/USD
2025-06-17 00:27:00,0.73807824,0.73844337,0.73802918,0.73821986,CAD/USD
2025-06-17 00:28:00,0.73824710,0.73855245,0.73821986,0.73849791,CAD/USD
2025-06-17 00:29:00,0.73833430,0.73855245,0.73821443,0.73824710,CAD/USD
2025-06-17 00:30:00,0.73826349,0.73855245,0.73821443,0.73823619,CAD/USD
2025-06-17 00:31:00,0.73838884,0.73849791,0.73799646,0.73805642,CAD/USD
2025-06-17 00:32:00,0.73801285,0.73838884,0.73801285,0.73810542,CAD/USD
2025-06-17 00:33:00,0.73827976,0.73844337,0.73806733,0.73813272,CAD/USD
2025-06-17 00:34:00,0.73814356,0.73838884,0.73794746,0.73794746,CAD/USD
2025-06-17 00:35:00,0.73795289,0.73822534,0.73786032,0.73805094,CAD/USD
2025-06-17 00:36:00,0.73808366,0.73833430,0.73805094,0.73806733,CAD/USD
2025-06-17 00:37:00,0.73808366,0.73827976,0.73775691,0.73777872,CAD/USD
2025-06-17 00:38:00,0.73777872,0.73806185,0.73773515,0.73774064,CAD/USD
2025-06-17 00:39:00,0.73775148,0.73806185,0.73770791,0.73781681,CAD/USD
2025-06-17 00:40:00,0.73782772,0.73822534,0.73780590,0.73800737,CAD/USD
2025-06-17 00:41:00,0.73800194,0.73827976,0.73789304,0.73801827,CAD/USD
2025-06-17 00:42:00,0.73800737,0.73827976,0.73771334,0.73774064,CAD/USD
2025-06-17 00:43:00,0.73771334,0.73806185,0.73755562,0.73760456,CAD/USD
2025-06-17 00:44:00,0.73762631,0.73789841,0.73759913,0.73764265,CAD/USD
2025-06-17 00:45:00,0.73765892,0.73789841,0.73749578,0.73751748,CAD/USD
2025-06-17 00:46:00,0.73752296,0.73778957,0.73748487,0.73757190,CAD/USD
2025-06-17 00:47:00,0.73755020,0.73773515,0.73745769,0.73768073,CAD/USD
2025-06-17 00:48:00,0.73752296,0.73784405,0.73750669,0.73757732,CAD/USD
2025-06-17 00:49:00,0.73758280,0.73784405,0.73738700,0.73751748,CAD/USD
2025-06-17 00:50:00,0.73750669,0.73778957,0.73746318,0.73750120,CAD/USD
2025-06-17 00:51:00,0.73751211,0.73784405,0.73747396,0.73767531,CAD/USD
2025-06-17 00:52:00,0.73766983,0.73789841,0.73760456,0.73763174,CAD/USD
2025-06-17 00:53:00,0.73766440,0.73789841,0.73756647,0.73784405,CAD/USD
2025-06-17 00:54:00,0.73767531,0.73795289,0.73763722,0.73778957,CAD/USD
2025-06-17 00:55:00,0.73764813,0.73789841,0.73739243,0.73751748,CAD/USD
2025-06-17 00:56:00,0.73741418,0.73773515,0.73737609,0.73749578,CAD/USD
2025-06-17 00:57:00,0.73751211,0.73778957,0.73743045,0.73762631,CAD/USD
2025-06-17 00:58:00,0.73762631,0.73778957,0.73744136,0.73754472,CAD/USD
2025-06-17 00:59:00,0.73756647,0.73778957,0.73746318,0.73768073,CAD/USD
2025-06-17 01:00:00,0.73750120,0.73778957,0.73738152,0.73757190,CAD/USD
2025-06-17 01:01:00,0.73741961,0.73773515,0.73739785,0.73749578,CAD/USD
2025-06-17 01:02:00,0.73749578,0.73778957,0.73734891,0.73734891,CAD/USD
2025-06-17 01:03:00,0.73746318,0.73762631,0.73725653,0.73733807,CAD/USD
2025-06-17 01:04:00,0.73733807,0.73757190,0.73732179,0.73740333,CAD/USD
2025-06-17 01:05:00,0.73757190,0.73778957,0.73738152,0.73751748,CAD/USD
2025-06-17 01:06:00,0.73749578,0.73778957,0.73749578,0.73759371,CAD/USD
2025-06-17 01:07:00,0.73773515,0.73784405,0.73748487,0.73755562,CAD/USD
2025-06-17 01:08:00,0.73758280,0.73778957,0.73749030,0.73757190,CAD/USD
2025-06-17 01:09:00,0.73773515,0.73789841,0.73751748,0.73771334,CAD/USD
2025-06-17 01:10:00,0.73771882,0.73795289,0.73759371,0.73764265,CAD/USD
2025-06-17 01:11:00,0.73778957,0.73789841,0.73756105,0.73768073,CAD/USD
2025-06-17 01:12:00,0.73769706,0.73795289,0.73760998,0.73774606,CAD/USD
2025-06-17 01:13:00,0.73775148,0.73800737,0.73753929,0.73753929,CAD/USD
2025-06-17 01:14:00,0.73773515,0.73795289,0.73753381,0.73771334,CAD/USD
2025-06-17 01:15:00,0.73769164,0.73789841,0.73755020,0.73756647,CAD/USD
2025-06-17 01:16:00,0.73756105,0.73778957,0.73749030,0.73749030,CAD/USD
2025-06-17 01:17:00,0.73749030,0.73778957,0.73737609,0.73752838,CAD/USD
2025-06-17 01:18:00,0.73768073,0.73768073,0.73729455,0.73731631,CAD/USD
2025-06-17 01:19:00,0.73733807,0.73762631,0.73723477,0.73746318,CAD/USD
2025-06-17 01:20:00,0.73730546,0.73762631,0.73721308,0.73726195,CAD/USD
2025-06-17 01:21:00,0.73725653,0.73757190,0.73724020,0.73735440,CAD/USD
2025-06-17 01:22:00,0.73735982,0.73762631,0.73728371,0.73747945,CAD/USD
2025-06-17 01:23:00,0.73747396,0.73773515,0.73735440,0.73751211,CAD/USD
2025-06-17 01:24:00,0.73751211,0.73784405,0.73745769,0.73750669,CAD/USD
2025-06-17 01:25:00,0.73749030,0.73778957,0.73744684,0.73773515,CAD/USD
2025-06-17 01:26:00,0.73753381,0.73778957,0.73748487,0.73750120,CAD/USD
2025-06-17 01:27:00,0.73751211,0.73778957,0.73742503,0.73778957,CAD/USD
2025-06-17 01:28:00,0.73768073,0.73778957,0.73746318,0.73750669,CAD/USD
2025-06-17 01:29:00,0.73750120,0.73778957,0.73740333,0.73768073,CAD/USD
2025-06-17 01:30:00,0.73746854,0.73784405,0.73744684,0.73750120,CAD/USD
2025-06-17 01:31:00,0.73751211,0.73778957,0.73744684,0.73768073,CAD/USD
2025-06-17 01:32:00,0.73753929,0.73784405,0.73747945,0.73768073,CAD/USD
2025-06-17 01:33:00,0.73752296,0.73778957,0.73732716,0.73736525,CAD/USD
2025-06-17 01:34:00,0.73737067,0.73768073,0.73719674,0.73720759,CAD/USD
2025-06-17 01:35:00,0.73721308,0.73751748,0.73720217,0.73725653,CAD/USD
2025-06-17 01:36:00,0.73731089,0.73757190,0.73725110,0.73726195,CAD/USD
2025-06-17 01:37:00,0.73726743,0.73757190,0.73725110,0.73735982,CAD/USD
2025-06-17 01:38:00,0.73736525,0.73762631,0.73730546,0.73762631,CAD/USD
2025-06-17 01:39:00,0.73743594,0.73778957,0.73742503,0.73754472,CAD/USD
2025-06-17 01:40:00,0.73752296,0.73784405,0.73751748,0.73778957,CAD/USD
2025-06-17 01:41:00,0.73763722,0.73800737,0.73761541,0.73789841,CAD/USD
2025-06-17 01:42:00,0.73777324,0.73811632,0.73775691,0.73800737,CAD/USD
2025-06-17 01:43:00,0.73786032,0.73806185,0.73781133,0.73786032,CAD/USD
2025-06-17 01:44:00,0.73786032,0.73817080,0.73781133,0.73795289,CAD/USD
2025-06-17 01:45:00,0.73783314,0.73811632,0.73780590,0.73785490,CAD/USD
2025-06-17 01:46:00,0.73785490,0.73817080,0.73781681,0.73790389,CAD/USD
2025-06-17 01:47:00,0.73800737,0.73822534,0.73789304,0.73799109,CAD/USD
2025-06-17 01:48:00,0.73811632,0.73822534,0.73789304,0.73789304,CAD/USD
2025-06-17 01:49:00,0.73788762,0.73817080,0.73785490,0.73787123,CAD/USD
2025-06-17 01:50:00,0.73787671,0.73811632,0.73764265,0.73767531,CAD/USD
2025-06-17 01:51:00,0.73784405,0.73789841,0.73755020,0.73784405,CAD/USD
2025-06-17 01:52:00,0.73766983,0.73784405,0.73756105,0.73778957,CAD/USD
2025-06-17 01:53:00,0.73759371,0.73778957,0.73744136,0.73749030,CAD/USD
2025-06-17 01:54:00,0.73749578,0.73773515,0.73745227,0.73762631,CAD/USD
2025-06-17 01:56:00,0.73740333,0.73762631,0.73737609,0.73743594,CAD/USD
2025-06-17 01:57:00,0.73757190,0.73784405,0.73740333,0.73760998,CAD/USD
2025-06-17 01:58:00,0.73758823,0.73784405,0.73749030,0.73778957,CAD/USD
2025-06-17 01:59:00,0.73759913,0.73789841,0.73757190,0.73762631,CAD/USD
2025-06-17 02:00:00,0.73764813,0.73800737,0.73762631,0.73789841,CAD/USD
2025-06-17 02:01:00,0.73776782,0.73795289,0.73759913,0.73763722,CAD/USD
2025-06-17 02:02:00,0.73765355,0.73789841,0.73755562,0.73758823,CAD/USD
2025-06-17 02:03:00,0.73759371,0.73784405,0.73756105,0.73765355,CAD/USD
2025-06-17 02:04:00,0.73760456,0.73789841,0.73759371,0.73765892,CAD/USD
2025-06-17 02:05:00,0.73763174,0.73795289,0.73763174,0.73764813,CAD/USD
2025-06-17 02:06:00,0.73766440,0.73795289,0.73759371,0.73760998,CAD/USD
2025-06-17 02:07:00,0.73761541,0.73784405,0.73757190,0.73784405,CAD/USD
2025-06-17 02:08:00,0.73764813,0.73795289,0.73761541,0.73784405,CAD/USD
2025-06-17 02:09:00,0.73767531,0.73784405,0.73757190,0.73765355,CAD/USD
2025-06-17 02:10:00,0.73765892,0.73795289,0.73762631,0.73766440,CAD/USD
2025-06-17 02:11:00,0.73765892,0.73800737,0.73763722,0.73776782,CAD/USD
2025-06-17 02:12:00,0.73777872,0.73811632,0.73775691,0.73785490,CAD/USD
2025-06-17 02:13:00,0.73783314,0.73811632,0.73778957,0.73783314,CAD/USD
2025-06-17 02:14:00,0.73800737,0.73800737,0.73800737,0.73800737,CAD/USD
2025-06-17 02:15:00,0.73780590,0.73806185,0.73771882,0.73784405,CAD/USD
2025-06-17 02:16:00,0.73774606,0.73800737,0.73764813,0.73784405,CAD/USD
2025-06-17 02:17:00,0.73764265,0.73795289,0.73757732,0.73773515,CAD/USD
2025-06-17 02:18:00,0.73761541,0.73795289,0.73759913,0.73768073,CAD/USD
2025-06-17 02:19:00,0.73770255,0.73800737,0.73768073,0.73771334,CAD/USD
2025-06-17 02:20:00,0.73771882,0.73789841,0.73762631,0.73778957,CAD/USD
2025-06-17 02:21:00,0.73766983,0.73806185,0.73766983,0.73806185,CAD/USD
2025-06-17 02:22:00,0.73790932,0.73822534,0.73782223,0.73784405,CAD/USD
2025-06-17 02:23:00,0.73784941,0.73811632,0.73770791,0.73784405,CAD/USD
2025-06-17 02:24:00,0.73771882,0.73806185,0.73771882,0.73806185,CAD/USD
2025-06-17 02:25:00,0.73776782,0.73800737,0.73770791,0.73778957,CAD/USD
2025-06-17 02:26:00,0.73779505,0.73811632,0.73778957,0.73781133,CAD/USD
2025-06-17 02:27:00,0.73781133,0.73806185,0.73774064,0.73776233,CAD/USD
2025-06-17 02:28:00,0.73778415,0.73811632,0.73776233,0.73800737,CAD/USD
2025-06-17 02:29:00,0.73784941,0.73811632,0.73774606,0.73774606,CAD/USD
2025-06-17 02:30:00,0.73806185,0.73806185,0.73774606,0.73795289,CAD/USD
2025-06-17 02:31:00,0.73795289,0.73811632,0.73778957,0.73786581,CAD/USD
2025-06-17 02:32:00,0.73784405,0.73817080,0.73776233,0.73789304,CAD/USD
2025-06-17 02:33:00,0.73789841,0.73822534,0.73786581,0.73799646,CAD/USD
2025-06-17 02:34:00,0.73799109,0.73827976,0.73791480,0.73796928,CAD/USD
2025-06-17 02:35:00,0.73806185,0.73822534,0.73793662,0.73795837,CAD/USD
2025-06-17 02:36:00,0.73793662,0.73822534,0.73781133,0.73800737,CAD/USD
2025-06-17 02:37:00,0.73800737,0.73817080,0.73781681,0.73787671,CAD/USD
2025-06-17 02:38:00,0.73806185,0.73817080,0.73775148,0.73775148,CAD/USD
2025-06-17 02:39:00,0.73774064,0.73800737,0.73765892,0.73770255,CAD/USD
2025-06-17 02:40:00,0.73789841,0.73800737,0.73770255,0.73776233,CAD/USD
2025-06-17 02:41:00,0.73774606,0.73806185,0.73765892,0.73768073,CAD/USD
2025-06-17 02:42:00,0.73768616,0.73806185,0.73763174,0.73782223,CAD/USD
2025-06-17 02:43:00,0.73800737,0.73811632,0.73778957,0.73785490,CAD/USD
2025-06-17 02:44:00,0.73786581,0.73811632,0.73781133,0.73783314,CAD/USD
2025-06-17 02:45:00,0.73781133,0.73811632,0.73772424,0.73781681,CAD/USD
2025-06-17 02:46:00,0.73782223,0.73811632,0.73778957,0.73783857,CAD/USD
2025-06-17 02:47:00,0.73785490,0.73811632,0.73781681,0.73783857,CAD/USD
2025-06-17 02:48:00,0.73776233,0.73795289,0.73774064,0.73775148,CAD/USD
2025-06-17 02:49:00,0.73775148,0.73800737,0.73772973,0.73779505,CAD/USD
2025-06-17 02:50:00,0.73780590,0.73800737,0.73778415,0.73785490,CAD/USD
2025-06-17 02:51:00,0.73784941,0.73811632,0.73780042,0.73781681,CAD/USD
2025-06-17 02:52:00,0.73800737,0.73811632,0.73779505,0.73800737,CAD/USD
2025-06-17 02:53:00,0.73800737,0.73817080,0.73785490,0.73806185,CAD/USD
2025-06-17 02:54:00,0.73792022,0.73817080,0.73784405,0.73800737,CAD/USD
2025-06-17 02:55:00,0.73784941,0.73817080,0.73783857,0.73789304,CAD/USD
2025-06-17 02:56:00,0.73790389,0.73817080,0.73788762,0.73790932,CAD/USD
2025-06-17 02:57:00,0.73790389,0.73817080,0.73776233,0.73776782,CAD/USD
2025-06-17 02:58:00,0.73777872,0.73800737,0.73768073,0.73772973,CAD/USD
2025-06-17 02:59:00,0.73774064,0.73800737,0.73768616,0.73775691,CAD/USD
2025-06-17 03:00:00,0.73774064,0.73800737,0.73772424,0.73789841,CAD/USD
2025-06-17 03:01:00,0.73789841,0.73806185,0.73768616,0.73771334,CAD/USD
2025-06-17 03:02:00,0.73769164,0.73789841,0.73766983,0.73770255,CAD/USD
2025-06-17 03:03:00,0.73771882,0.73800737,0.73768073,0.73770791,CAD/USD
2025-06-17 03:04:00,0.73769706,0.73789841,0.73751211,0.73773515,CAD/USD
2025-06-17 03:05:00,0.73760998,0.73789841,0.73744684,0.73762631,CAD/USD
2025-06-17 03:06:00,0.73762631,0.73768073,0.73745227,0.73751211,CAD/USD
2025-06-17 03:07:00,0.73752296,0.73778957,0.73746318,0.73762631,CAD/USD
2025-06-17 03:08:00,0.73751748,0.73773515,0.73743045,0.73768073,CAD/USD
2025-06-17 03:09:00,0.73748487,0.73778957,0.73748487,0.73753929,CAD/USD
2025-06-17 03:10:00,0.73750120,0.73778957,0.73749030,0.73768073,CAD/USD
2025-06-17 03:11:00,0.73754472,0.73773515,0.73747945,0.73749030,CAD/USD
2025-06-17 03:12:00,0.73750120,0.73778957,0.73748487,0.73756647,CAD/USD
2025-06-17 03:13:00,0.73773515,0.73795289,0.73751748,0.73760998,CAD/USD
2025-06-17 03:14:00,0.73760456,0.73778957,0.73749030,0.73762631,CAD/USD
2025-06-17 03:15:00,0.73751748,0.73784405,0.73750669,0.73761541,CAD/USD
2025-06-17 03:16:00,0.73762089,0.73784405,0.73759371,0.73765892,CAD/USD
2025-06-17 03:17:00,0.73764813,0.73795289,0.73761541,0.73784405,CAD/USD
2025-06-17 03:18:00,0.73784405,0.73800737,0.73768073,0.73789841,CAD/USD
2025-06-17 03:19:00,0.73784405,0.73800737,0.73770791,0.73784405,CAD/USD
2025-06-17 03:20:00,0.73774606,0.73800737,0.73772973,0.73781133,CAD/USD
2025-06-17 03:21:00,0.73777872,0.73806185,0.73773515,0.73789841,CAD/USD
