datetime,open,high,low,close,symbol
2025-06-17 00:02:00,0.021369999,0.021369999,0.021369999,0.021369999,TRY/EUR
2025-06-17 00:12:00,0.021369999,0.021369999,0.021369999,0.021369999,TRY/EUR
2025-06-17 00:17:00,0.021380000,0.021380000,0.021380000,0.021380000,TRY/EUR
2025-06-17 00:27:00,0.021380000,0.021380000,0.021380000,0.021380000,TRY/EUR
2025-06-17 00:32:00,0.021380000,0.021380000,0.021380000,0.021380000,TRY/EUR
2025-06-17 00:37:00,0.021380000,0.021380000,0.021380000,0.021380000,TRY/EUR
2025-06-17 00:42:00,0.021400001,0.021400001,0.021400001,0.021400001,TRY/EUR
2025-06-17 00:47:00,0.021410000,0.021410000,0.021410000,0.021410000,TRY/EUR
2025-06-17 00:52:00,0.021400001,0.021400001,0.021400001,0.021400001,TRY/EUR
2025-06-17 00:57:00,0.021410000,0.021410000,0.021410000,0.021410000,TRY/EUR
2025-06-17 01:07:00,0.021410000,0.021410000,0.021410000,0.021410000,TRY/EUR
2025-06-17 01:12:00,0.021420000,0.021420000,0.021420000,0.021420000,TRY/EUR
2025-06-17 01:22:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 01:27:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 01:32:00,0.021420000,0.021420000,0.021420000,0.021420000,TRY/EUR
2025-06-17 01:37:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 01:42:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 01:47:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 01:57:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 02:02:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 02:07:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 02:17:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 02:22:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 02:32:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 02:37:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 02:42:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 02:52:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 02:57:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:02:00,0.021430001,0.021430001,0.021430001,0.021430001,TRY/EUR
2025-06-17 03:12:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:17:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:22:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:27:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:32:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 03:37:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 03:42:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 03:47:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 03:52:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 03:57:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 04:02:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:07:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:17:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:22:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:27:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:32:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 04:37:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 04:42:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 04:47:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 04:52:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 04:57:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 05:02:00,0.021439999,0.021439999,0.021439999,0.021439999,TRY/EUR
2025-06-17 05:17:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 05:22:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 05:27:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 05:32:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 05:37:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 05:42:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 05:47:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 05:52:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 05:57:00,0.021490000,0.021490000,0.021490000,0.021490000,TRY/EUR
2025-06-17 06:02:00,0.021490000,0.021490000,0.021490000,0.021490000,TRY/EUR
2025-06-17 06:07:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 06:12:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 06:17:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 06:22:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 06:27:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 06:32:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 06:37:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 06:42:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 06:52:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 06:57:00,0.021509999,0.021509999,0.021509999,0.021509999,TRY/EUR
2025-06-17 07:02:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 07:07:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 07:12:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:17:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:22:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:27:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:32:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 07:37:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 07:42:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:47:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:52:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 07:57:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:02:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:07:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:12:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 08:17:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 08:22:00,0.021450000,0.021450000,0.021450000,0.021450000,TRY/EUR
2025-06-17 08:27:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:32:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:37:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:42:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 08:47:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 08:52:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 08:57:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 09:02:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 09:07:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 09:12:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 09:17:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 09:22:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:27:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 09:32:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:37:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:42:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:47:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:52:00,0.021469999,0.021469999,0.021469999,0.021469999,TRY/EUR
2025-06-17 09:57:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:02:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:07:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:12:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:17:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:22:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:27:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:32:00,0.021490000,0.021490000,0.021490000,0.021490000,TRY/EUR
2025-06-17 10:37:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:42:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:47:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:52:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 10:57:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 11:02:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 11:07:00,0.021490000,0.021490000,0.021490000,0.021490000,TRY/EUR
2025-06-17 11:12:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 11:17:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 11:22:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 11:27:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
2025-06-17 11:32:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 11:37:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 11:42:00,0.021460000,0.021460000,0.021460000,0.021460000,TRY/EUR
2025-06-17 11:47:00,0.021480000,0.021480000,0.021480000,0.021480000,TRY/EUR
